date,fund_name,amc,category,expense_ratio,nav,monthly_return
2017-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,37.3191,-0.010967
2017-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,38.5403,0.032722
2017-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,39.8544,0.034099
2018-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,40.4749,0.015567
2018-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,39.3556,-0.027653
2018-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,38.796,-0.01422
2018-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,39.8905,0.028213
2018-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,40.4123,0.013079
2018-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,41.8863,0.036476
2018-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,41.666,-0.005261
2018-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,41.8456,0.004311
2018-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,42.5941,0.017888
2018-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,42.8778,0.006659
2018-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.9774,0.025647
2018-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.041,0.001446
2019-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.0758,0.023496
2019-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.5833,-0.010926
2019-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.4321,0.019037
2019-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.4486,0.044384
2019-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.8628,-0.033421
2019-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.8467,-0.022155
2019-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.4943,-0.007858
2019-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.1304,-0.008177
2019-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.2887,0.003587
2019-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.4089,0.047871
2019-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.4917,0.001785
2019-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,48.0176,0.032821
2020-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.152,-0.038853
2020-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.0073,-0.04647
2020-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,36.7235,-0.165513
2020-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,40.5943,0.105403
2020-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.034,0.0601
2020-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.2836,0.052275
2020-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.62,0.007429
2020-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.7807,-0.018398
2020-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.2576,0.03298
2020-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.8656,0.013145
2020-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.7051,-0.024762
2020-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.9737,-0.037883
2021-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.2484,-0.016493
2021-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.5291,0.029611
2021-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.2105,0.015303
2021-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.9598,0.016573
2021-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.9217,0.020931
2021-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.9897,0.02276
2021-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,49.2968,0.027238
2021-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,50.7215,0.0289
2021-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,51.6525,0.018355
2021-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,50.4539,-0.023206
2021-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,50.3575,-0.00191
2021-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,50.3548,-5.4e-05
2022-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,48.4497,-0.037833
2022-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.091,-0.028044
2022-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.5556,-0.032605
2022-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.3454,-0.004614
2022-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.0435,0.015396
2022-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.6681,0.035283
2022-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,48.3212,0.013701
2022-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,48.858,0.011109
2022-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,48.8131,-0.000918
2022-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,49.0565,0.004985
2022-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.4906,-0.03192
2022-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.9432,-0.032583
2023-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.475,-0.031957
2023-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.5462,-0.020885
2023-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.299,0.017289
2023-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.6656,-0.014298
2023-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,43.861,0.004475
2023-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.4426,0.036058
2023-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.3063,-0.002998
2023-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.343,0.022882
2023-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.3474,-0.021484
2023-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.8824,0.011798
2023-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.8389,-0.022743
2023-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.7867,-0.001165
2024-01-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.7327,0.021124
2024-02-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.4056,-0.029019
2024-03-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.8136,0.031706
2024-04-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.6029,0.017229
2024-05-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,47.2116,0.013061
2024-06-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,44.8625,-0.049755
2024-07-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.0529,0.004243
2024-08-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.1406,0.001946
2024-09-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,45.132,-0.00019
2024-10-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,46.863,0.038355
2024-11-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,49.1244,0.048255
2024-12-01,Parag Parikh Flexi Cap Fund,PPFAS Mutual Fund,Flexi Cap,0.75,49.1498,0.000517
2015-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,20.0,0.0344
2015-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.798,-0.0101
2015-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,20.1227,0.016398
2015-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,20.6161,0.024519
2015-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.5396,-0.052212
2015-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,18.497,-0.053362
2015-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.3109,0.044003
2015-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.2712,-0.002058
2015-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.534,0.013638
2015-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.0979,-0.022322
2015-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,19.798,0.036657
2015-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,20.3437,0.027561
2016-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,21.126,0.038458
2016-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,22.3195,0.056492
2016-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,22.2571,-0.002793
2016-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,21.6018,-0.029446
2016-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,22.2909,0.031902
2016-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,21.9085,-0.017157
2016-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,23.2353,0.060565
2016-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,23.5381,0.013029
2016-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,23.5466,0.000363
2016-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,23.1663,-0.016153
2016-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,24.5284,0.058797
2016-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,24.8577,0.013423
2017-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,24.5069,-0.014111
2017-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,24.3432,-0.00668
2017-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,25.2762,0.038328
2017-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,25.933,0.025984
2017-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,26.5538,0.023941
2017-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,27.5828,0.03875
2017-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,29.6824,0.076119
2017-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,29.8409,0.00534
2017-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,30.1645,0.010845
2017-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,29.6101,-0.01838
2017-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,30.5404,0.031417
2017-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,31.6162,0.035227
2018-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,31.6544,0.001209
2018-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,30.7322,-0.029136
2018-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,30.6198,-0.003657
2018-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,31.5415,0.030101
2018-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,32.5837,0.033044
2018-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.0951,0.046383
2018-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,33.6131,-0.014135
2018-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.5323,0.027345
2018-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.8623,0.009555
2018-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.7125,0.024388
2018-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.1142,0.039251
2018-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5266,0.038053
2019-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.0096,0.038495
2019-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.695,-0.007864
2019-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.2426,0.013795
2019-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.8207,0.014364
2019-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.4675,-0.033149
2019-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.9081,0.011163
2019-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.8221,-0.002154
2019-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.0414,-0.019606
2019-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.4118,-0.016125
2019-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.8493,0.063456
2019-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.6185,-0.030129
2019-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,41.9678,0.059297
2020-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.6533,-0.055148
2020-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.1573,-0.062946
2020-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,28.2322,-0.240197
2020-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,32.7722,0.160807
2020-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.9995,0.067963
2020-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.5466,0.072777
2020-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.8107,0.007033
2020-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5449,0.019417
2020-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.3134,0.01994
2020-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.719,-0.015121
2020-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.6462,-0.027708
2020-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.4208,-0.005986
2021-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.0675,-0.009443
2021-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5233,0.039276
2021-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5179,-0.00014
2021-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.034,0.03936
2021-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.1618,0.003193
2021-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.9502,0.019631
2021-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,42.4932,0.037679
2021-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,42.9625,0.011045
2021-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,42.557,-0.009439
2021-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.7096,-0.043409
2021-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.8944,-0.020026
2021-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.8325,-0.001552
2022-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.3287,-0.037752
2022-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.6686,-0.069403
2022-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.4095,-0.0353
2022-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.6886,0.008111
2022-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.7601,0.030889
2022-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5068,0.07681
2022-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,41.0669,0.066483
2022-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,41.3286,0.006373
2022-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,41.2645,-0.001551
2022-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.8211,-0.010745
2022-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.773,-0.050174
2022-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.4546,-0.059792
2023-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.8783,-0.043242
2023-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,34.4112,-0.013392
2023-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.4579,0.030418
2023-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.1978,-0.007336
2023-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,35.2347,0.001048
2023-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.8648,0.074645
2023-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.2335,-0.016673
2023-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.2947,0.055358
2023-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.0714,-0.031131
2023-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.987,-0.002216
2023-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.9298,-0.027831
2023-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.8957,0.026154
2024-01-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.0117,0.029449
2024-02-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.3082,-0.043667
2024-03-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.5231,0.032566
2024-04-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,39.3215,0.020724
2024-05-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,38.445,-0.02229
2024-06-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.2138,-0.058037
2024-07-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.0716,-0.003927
2024-08-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.3668,0.008184
2024-09-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,36.6293,0.007219
2024-10-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,37.8898,0.034411
2024-11-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,40.8114,0.077109
2024-12-01,DSP Mid Cap Fund,DSP Mutual Fund,Mid Cap,0.88,41.278,0.011431
2015-01-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,45.0,0.014845
2015-02-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,42.861,-0.047534
2015-03-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,44.0451,0.027627
2015-04-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,45.7541,0.0388
2015-05-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,42.7996,-0.064572
2015-06-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,40.9598,-0.042986
2015-07-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,42.1715,0.029582
2015-08-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,41.527,-0.015283
2015-09-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,41.97,0.010667
2015-10-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,40.8818,-0.025926
2015-11-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,42.5007,0.039599
2015-12-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,43.5615,0.024958
2016-01-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,44.4578,0.020577
2016-02-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,46.3958,0.04359
2016-03-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.1594,0.038012
2016-04-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,47.7339,-0.008835
2016-05-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.3908,0.013763
2016-06-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,46.8826,-0.031168
2016-07-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.172,0.027503
2016-08-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.1314,-0.000844
2016-09-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.7327,0.012493
2016-10-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,48.6931,-0.000811
2016-11-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,50.8698,0.044701
2016-12-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,51.5006,0.012402
2017-01-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,51.1998,-0.00584
2017-02-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,50.9397,-0.00508
2017-03-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,52.2305,0.025339
2017-04-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,53.6575,0.027321
2017-05-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,54.0031,0.006441
2017-06-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,55.0944,0.020208
2017-07-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,59.2328,0.075114
2017-08-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,59.3448,0.001891
2017-09-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,59.2152,-0.002184
2017-10-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,58.6191,-0.010065
2017-11-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,60.6425,0.034518
2017-12-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,63.633,0.049313
2018-01-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,63.5412,-0.001444
2018-02-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,62.4669,-0.016907
2018-03-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,61.127,-0.02145
2018-04-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,62.7385,0.026363
2018-05-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,63.7304,0.015811
2018-06-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,66.0044,0.035682
2018-07-01,Aditya Birla SL Frontline Equity,Aditya Birla SL MF,Large Cap,0.69,64.6196,-0.020981
