customer_id,age,income_lpa,occupation,city_tier,education,marital_status,dependents,sip_amount,sip_tenure_months,sip_frequency,fund_category,number_of_sips,missed_payments,delayed_payments,consecutive_missed,payment_failure_rate,portfolio_return_pct,benchmark_return_pct,relative_return,nav_volatility,market_downturn_flag,app_logins_last_3m,support_calls_last_6m,portfolio_reviews_last_yr,grievances_raised,email_open_rate,last_login_days_ago,credit_score,existing_loans,loan_emi_pct_income,savings_rate_pct,churn
CUST01750,52,5.86,Salaried,1,Graduate,Married,4,5000,55,Monthly,Hybrid,1,0,2,3,0.09,22.89,11.33,11.56,7.48,0,4,6,3,1,0.281,54,686,4,8.12,26.82,1
CUST01751,62,5.38,Self-Employed,3,Graduate,Single,0,5000,47,Monthly,ELSS,1,0,1,0,0.151,14.52,6.43,8.09,24.63,0,12,2,7,3,0.362,141,684,4,13.68,23.88,1
CUST01752,60,9.36,Self-Employed,2,Post-Graduate,Married,2,5000,113,Monthly,Index,5,1,0,0,0.093,1.11,12.29,-11.18,22.37,0,25,9,6,0,0.249,162,785,2,27.25,21.31,0
CUST01753,49,6.57,Salaried,2,Professional,Single,4,25000,90,Monthly,ELSS,1,1,2,1,0.121,10.76,10.25,0.51,10.76,1,22,7,6,0,0.114,52,559,2,27.89,20.57,1
CUST01754,38,6.18,Salaried,2,Professional,Married,3,2000,30,Monthly,Hybrid,3,2,0,0,0.065,-10.45,14.3,-24.75,11.38,0,28,8,6,2,0.498,136,569,4,7.25,16.63,1
CUST01755,48,2.66,Retired,1,Graduate,Single,0,1000,13,Monthly,Debt,4,2,1,1,0.375,5.52,16.69,-11.17,15.7,0,4,3,7,1,0.211,81,845,2,23.08,12.66,1
CUST01756,35,8.31,Self-Employed,1,Graduate,Single,4,1000,60,Quarterly,Equity,3,0,0,1,0.011,19.29,9.07,10.22,15.83,0,2,4,2,1,0.25,29,740,3,25.26,18.31,0
CUST01757,36,7.28,Salaried,1,Graduate,Married,2,1000,97,Monthly,Hybrid,2,0,0,2,0.123,21.81,12.1,9.71,22.86,0,12,2,5,1,0.416,15,674,2,13.08,29.42,1
CUST01758,48,6.71,Business,1,Post-Graduate,Married,1,2000,103,Monthly,Debt,1,1,1,2,0.035,5.77,14.27,-8.5,19.5,0,12,2,10,0,0.3,111,696,0,20.8,30.1,1
CUST01759,46,8.8,Salaried,2,Post-Graduate,Single,1,1000,15,Quarterly,Debt,5,1,0,1,0.183,10.57,9.87,0.7,14.99,1,30,2,9,2,0.699,116,642,0,26.21,18.97,0
CUST01760,46,10.99,Self-Employed,2,Professional,Single,4,15000,79,Monthly,Hybrid,5,0,0,0,0.04,11.49,8.75,2.74,12.68,0,22,7,3,3,0.082,46,823,4,15.73,35.0,0
CUST01761,38,10.81,Salaried,3,Post-Graduate,Single,2,2000,57,Monthly,Hybrid,3,2,0,3,0.108,18.17,20.43,-2.26,3.08,0,18,8,4,2,0.303,44,554,0,25.29,11.35,1
CUST01762,39,10.21,Salaried,2,Graduate,Married,1,15000,27,Monthly,Equity,2,0,1,3,0.013,2.59,9.17,-6.58,11.07,0,11,4,7,1,0.608,145,723,3,38.03,14.28,0
CUST01763,22,7.04,Salaried,1,Graduate,Married,1,2000,66,Quarterly,Debt,4,0,0,1,0.311,19.59,6.24,13.35,20.2,1,30,6,11,0,0.206,40,839,2,23.37,38.56,1
CUST01764,47,5.73,Student,2,Graduate,Single,4,3000,11,Monthly,Index,3,2,2,2,0.231,12.51,15.18,-2.67,18.7,0,30,1,2,1,0.371,55,599,1,27.99,5.75,0
CUST01765,46,3.82,Self-Employed,2,Professional,Married,1,5000,9,Quarterly,ELSS,1,1,0,1,0.085,12.21,6.71,5.5,15.49,1,16,8,2,0,0.176,166,600,2,21.01,27.78,0
CUST01766,62,5.63,Business,3,Post-Graduate,Married,2,2000,69,Monthly,Equity,1,0,0,2,0.089,12.58,13.97,-1.39,16.18,1,5,2,9,1,0.266,152,777,0,7.61,24.43,0
CUST01767,43,8.08,Salaried,2,Others,Married,0,2000,22,Monthly,ELSS,1,1,1,1,0.024,10.18,11.66,-1.48,11.29,0,30,4,5,1,0.153,38,742,1,27.3,6.91,0
CUST01768,42,4.85,Business,3,Graduate,Married,1,5000,70,Monthly,ELSS,3,1,0,2,0.302,19.03,16.07,2.96,6.02,1,13,5,7,1,0.314,68,793,0,36.2,13.56,0
CUST01769,24,8.38,Salaried,3,Others,Single,3,10000,118,Monthly,Equity,4,1,0,2,0.063,3.01,13.86,-10.85,19.4,0,7,9,7,1,0.81,158,799,0,24.1,31.08,0
CUST01770,30,4.14,Self-Employed,3,Graduate,Married,3,7500,28,Monthly,Index,1,1,2,1,0.102,1.77,7.64,-5.87,3.82,0,24,9,10,3,0.364,106,806,4,6.54,21.79,0
CUST01771,36,2.5,Salaried,2,Graduate,Married,4,3000,88,Monthly,Equity,3,1,0,0,0.421,6.46,10.67,-4.21,17.77,0,27,3,5,1,0.272,57,732,1,5.71,25.94,0
CUST01772,38,11.28,Self-Employed,2,Graduate,Single,0,7500,96,Quarterly,Hybrid,3,0,0,2,0.019,26.25,13.75,12.5,24.8,0,27,7,2,2,0.14,68,690,3,6.06,37.81,1
CUST01773,37,6.1,Salaried,3,Graduate,Married,2,5000,18,Monthly,Equity,1,2,0,3,0.157,21.65,19.57,2.08,8.59,0,8,1,0,2,0.266,41,811,1,17.5,21.0,1
CUST01774,38,4.65,Salaried,3,Graduate,Single,0,3000,30,Monthly,Equity,5,2,0,0,0.081,4.88,3.87,1.01,15.04,0,14,2,6,3,0.352,43,675,2,15.96,5.6,0
CUST01775,55,3.62,Business,3,Graduate,Single,3,10000,28,Monthly,Equity,2,2,2,0,0.063,8.22,17.67,-9.45,10.96,0,24,6,9,2,0.308,126,590,1,12.39,12.19,0
CUST01776,27,9.69,Salaried,3,Post-Graduate,Single,0,3000,117,Monthly,Equity,1,0,1,0,0.174,5.49,15.18,-9.69,8.79,0,27,1,0,0,0.145,81,759,3,24.74,17.0,0
CUST01777,36,13.5,Salaried,3,Professional,Married,0,3000,72,Monthly,Debt,2,2,1,1,0.365,12.56,17.45,-4.89,7.12,0,30,7,2,0,0.181,19,620,0,16.11,18.99,1
CUST01778,29,6.39,Retired,3,Professional,Married,4,5000,86,Monthly,Equity,2,1,0,3,0.07,7.14,9.86,-2.72,11.0,0,26,8,2,1,0.234,112,850,0,8.55,33.42,1
CUST01779,35,7.14,Salaried,1,Professional,Married,0,3000,17,Monthly,Equity,1,0,1,3,0.107,5.68,2.97,2.71,18.33,0,9,9,2,1,0.555,159,789,1,9.95,17.03,1
CUST01780,51,12.29,Self-Employed,2,Professional,Married,4,2000,74,Monthly,Hybrid,2,0,0,0,0.153,8.04,14.94,-6.9,16.11,1,15,7,7,3,0.339,11,658,3,27.78,19.06,0
CUST01781,24,2.5,Business,2,Others,Married,3,3000,68,Monthly,Debt,1,1,1,3,0.018,11.71,20.02,-8.31,11.4,0,24,2,11,2,0.26,44,654,3,24.42,10.69,1
CUST01782,36,15.87,Business,3,Graduate,Married,2,15000,80,Monthly,Equity,1,0,2,3,0.141,20.82,14.67,6.15,19.12,0,3,1,8,0,0.061,114,701,4,14.39,23.74,0
CUST01783,23,17.78,Salaried,2,Others,Married,0,3000,55,Monthly,Equity,5,1,0,3,0.155,6.62,1.63,4.99,16.15,1,17,9,6,1,0.628,29,708,0,20.81,17.12,1
CUST01784,63,2.5,Self-Employed,2,Graduate,Married,1,25000,3,Monthly,Equity,2,1,2,1,0.03,11.61,10.66,0.95,21.42,0,30,7,1,2,0.483,67,702,0,16.09,19.07,1
CUST01785,53,7.61,Self-Employed,3,Post-Graduate,Married,1,7500,81,Quarterly,Equity,3,2,2,0,0.049,17.75,10.07,7.68,20.54,1,5,2,3,1,0.261,128,679,4,18.16,36.76,1
CUST01786,32,5.12,Salaried,2,Post-Graduate,Married,1,3000,45,Monthly,ELSS,5,2,2,0,0.122,3.42,12.72,-9.3,13.19,0,19,8,8,1,0.501,48,570,4,23.98,11.78,0
CUST01787,30,6.94,Business,1,Graduate,Single,1,2000,33,Monthly,Hybrid,1,0,1,3,0.017,11.42,10.07,1.35,19.51,0,13,1,3,0,0.29,166,657,3,18.63,21.38,0
CUST01788,26,6.33,Student,3,Graduate,Single,0,5000,105,Monthly,Equity,3,2,0,0,0.103,15.68,10.69,4.99,12.21,0,29,6,11,3,0.311,128,819,4,4.93,36.54,0
CUST01789,42,11.25,Salaried,2,Graduate,Single,1,20000,23,Quarterly,Index,2,1,0,1,0.089,15.1,11.39,3.71,9.7,0,26,4,7,2,0.518,95,592,4,21.3,34.23,0
CUST01790,54,7.55,Salaried,1,Professional,Single,0,3000,111,Monthly,ELSS,4,0,0,1,0.132,22.0,8.12,13.88,13.95,0,19,4,9,1,0.594,30,610,2,24.13,9.4,0
CUST01791,47,4.36,Business,2,Professional,Married,4,2000,61,Monthly,ELSS,1,1,2,3,0.26,14.2,2.77,11.43,16.31,0,8,7,4,2,0.458,162,741,0,27.7,13.5,1
CUST01792,59,7.31,Salaried,3,Graduate,Single,4,1000,25,Monthly,Hybrid,5,2,0,2,0.024,10.45,8.84,1.61,14.57,1,25,5,10,3,0.241,52,663,0,46.48,16.91,1
CUST01793,36,10.06,Business,2,Graduate,Married,1,3000,102,Monthly,Hybrid,4,1,1,0,0.051,13.39,14.4,-1.01,14.46,0,13,6,3,3,0.551,103,731,3,25.83,37.84,0
CUST01794,33,3.27,Salaried,2,Post-Graduate,Married,0,3000,109,Annual,Debt,1,2,1,2,0.207,8.43,8.51,-0.08,17.47,1,21,7,1,2,0.292,170,777,1,16.69,35.38,0
CUST01795,42,2.5,Salaried,2,Graduate,Single,4,3000,114,Monthly,Equity,1,1,0,0,0.313,19.4,14.24,5.16,7.27,1,20,2,12,0,0.603,26,815,2,11.44,40.85,0
CUST01796,30,15.97,Self-Employed,2,Graduate,Single,0,3000,47,Monthly,Debt,2,1,0,3,0.032,9.36,10.51,-1.15,19.07,0,13,9,8,1,0.535,173,762,1,5.44,27.18,0
CUST01797,63,5.43,Student,2,Graduate,Married,3,5000,112,Monthly,Hybrid,3,1,0,2,0.011,8.66,14.6,-5.94,16.69,1,14,0,2,2,0.798,116,700,2,20.48,20.68,1
CUST01798,29,7.45,Salaried,2,Professional,Married,0,2000,85,Annual,Equity,1,1,1,3,0.059,4.04,8.28,-4.24,14.58,1,14,0,0,1,0.142,126,816,4,25.63,26.17,1
CUST01799,42,6.41,Business,3,Graduate,Single,0,3000,49,Monthly,Equity,4,2,2,2,0.177,6.45,20.0,-13.55,26.03,0,23,5,0,2,0.245,87,820,1,20.67,32.68,0
CUST01800,44,10.19,Salaried,3,Graduate,Married,4,3000,106,Monthly,Equity,1,1,2,1,0.01,14.47,8.87,5.6,14.58,0,22,3,12,3,0.301,19,651,1,12.31,29.26,0
CUST01801,24,15.09,Salaried,2,Graduate,Married,2,3000,63,Monthly,Hybrid,1,0,0,1,0.172,-0.33,13.04,-13.37,7.95,0,29,9,9,2,0.438,91,625,4,4.52,38.71,0
CUST01802,42,10.32,Self-Employed,2,Post-Graduate,Married,1,3000,29,Monthly,Hybrid,2,0,2,1,0.112,6.8,10.11,-3.31,0.7,0,8,0,1,2,0.291,66,725,2,35.66,31.4,1
CUST01803,41,2.5,Salaried,3,Graduate,Married,0,5000,91,Annual,Debt,3,1,1,1,0.241,6.88,10.15,-3.27,20.61,0,26,4,6,3,0.099,19,762,3,9.72,16.76,0
CUST01804,33,2.5,Self-Employed,1,Post-Graduate,Married,3,5000,19,Monthly,Equity,4,2,1,0,0.275,14.99,6.27,8.72,12.16,0,16,0,12,0,0.72,163,579,4,26.42,12.44,1
CUST01805,27,6.4,Salaried,3,Professional,Married,2,3000,37,Monthly,Debt,1,1,2,2,0.153,16.96,3.14,13.82,16.63,0,3,7,10,3,0.739,166,618,3,13.53,23.65,0
CUST01806,23,6.93,Salaried,2,Graduate,Married,0,7500,58,Monthly,Equity,3,0,1,2,0.296,21.84,18.65,3.19,22.59,1,13,1,5,2,0.247,42,576,1,15.7,22.33,0
CUST01807,22,2.5,Salaried,1,Graduate,Single,3,15000,73,Monthly,Equity,5,2,2,2,0.096,4.38,10.37,-5.99,21.89,0,25,9,0,2,0.066,166,642,1,6.8,25.35,1
CUST01808,42,11.28,Business,1,Graduate,Single,2,7500,76,Monthly,Equity,1,1,0,0,0.019,16.29,-0.35,16.64,14.75,1,4,0,5,2,0.199,70,823,0,8.53,15.86,1
CUST01809,25,3.65,Retired,1,Others,Married,4,7500,99,Monthly,Equity,5,0,0,2,0.018,12.11,7.21,4.9,17.71,0,18,8,9,0,0.643,13,625,2,6.54,16.78,0
CUST01810,63,13.97,Salaried,3,Post-Graduate,Married,3,7500,70,Monthly,Equity,1,2,2,1,0.116,9.5,5.69,3.81,11.74,0,13,9,11,2,0.45,122,585,3,28.62,19.52,0
CUST01811,32,15.28,Salaried,2,Professional,Single,2,2000,62,Monthly,Equity,4,1,2,0,0.007,15.84,17.26,-1.42,16.66,0,15,4,2,3,0.202,104,695,3,24.59,9.12,0
CUST01812,50,7.01,Student,3,Professional,Single,0,20000,83,Annual,ELSS,3,1,0,1,0.263,-0.63,13.28,-13.91,13.21,0,4,3,11,2,0.627,16,629,1,39.85,29.44,0
CUST01813,50,9.76,Salaried,3,Others,Divorced,1,1000,63,Quarterly,Equity,3,1,1,0,0.109,5.77,8.15,-2.38,10.24,1,6,6,9,1,0.478,172,675,2,34.12,10.48,0
CUST01814,43,3.07,Business,2,Professional,Single,1,2000,111,Monthly,Hybrid,1,0,0,2,0.033,1.32,16.27,-14.95,13.7,0,4,4,0,3,0.35,3,758,4,2.64,27.68,0
CUST01815,59,10.49,Self-Employed,3,Graduate,Single,4,2000,49,Monthly,Debt,3,2,0,1,0.095,20.43,11.88,8.55,11.65,0,16,5,4,1,0.518,118,841,0,7.77,27.92,0
CUST01816,26,6.01,Retired,3,Post-Graduate,Married,1,3000,16,Monthly,Equity,1,1,0,0,0.014,17.03,15.29,1.74,13.82,0,26,6,0,0,0.186,24,559,3,23.11,19.9,0
CUST01817,32,3.65,Salaried,2,Others,Married,2,7500,75,Monthly,Equity,2,1,2,0,0.045,1.42,12.66,-11.24,12.72,0,20,8,9,1,0.601,76,834,3,35.34,16.37,0
CUST01818,32,6.84,Salaried,3,Post-Graduate,Married,4,2000,116,Monthly,Debt,1,2,2,1,0.026,-0.74,15.24,-15.98,23.1,0,8,6,10,1,0.227,1,592,3,10.14,35.99,0
CUST01819,27,6.14,Salaried,3,Professional,Married,0,20000,26,Quarterly,Equity,1,0,2,2,0.128,14.79,13.89,0.9,18.09,0,10,5,3,0,0.369,71,813,2,22.59,14.22,0
CUST01820,34,6.7,Salaried,2,Others,Married,3,5000,21,Monthly,Equity,3,1,2,1,0.155,3.08,5.92,-2.84,16.09,0,14,9,10,3,0.442,82,558,3,19.66,13.2,0
CUST01821,35,11.8,Salaried,1,Post-Graduate,Married,4,15000,52,Quarterly,Equity,1,1,0,0,0.189,15.32,12.82,2.5,15.9,0,18,6,8,3,0.336,4,565,3,11.48,34.59,0
CUST01822,54,4.86,Student,2,Post-Graduate,Married,4,5000,113,Quarterly,Hybrid,1,0,0,1,0.253,24.32,11.67,12.65,20.68,1,0,4,2,0,0.288,7,738,0,20.17,19.01,0
CUST01823,34,14.94,Salaried,3,Post-Graduate,Married,2,5000,35,Monthly,Equity,1,2,1,0,0.025,3.11,16.75,-13.64,4.27,0,6,9,5,1,0.296,45,559,4,13.88,27.64,0
CUST01824,59,2.7,Salaried,3,Graduate,Single,1,20000,92,Monthly,Debt,2,2,0,1,0.052,14.83,5.71,9.12,9.74,0,29,4,12,1,0.456,154,796,2,32.38,15.37,0
CUST01825,55,14.46,Salaried,3,Graduate,Single,0,15000,34,Quarterly,Equity,3,2,0,2,0.103,8.14,12.48,-4.34,17.75,0,4,7,10,2,0.342,47,570,4,19.79,42.06,0
CUST01826,60,3.93,Salaried,3,Post-Graduate,Married,2,5000,98,Monthly,Debt,2,0,2,1,0.024,22.71,14.2,8.51,8.04,1,23,3,1,3,0.414,68,700,0,9.8,12.65,0
CUST01827,26,8.0,Self-Employed,1,Others,Married,4,1000,33,Quarterly,Equity,3,1,2,0,0.031,-2.39,12.88,-15.27,20.87,0,2,0,2,3,0.364,18,781,1,3.59,11.39,0
CUST01828,64,6.04,Salaried,3,Others,Married,2,1000,106,Monthly,Debt,5,0,2,1,0.021,-0.6,14.35,-14.95,20.98,0,26,2,11,2,0.601,96,685,1,23.44,3.66,0
CUST01829,48,6.63,Business,2,Graduate,Married,3,500,61,Monthly,Hybrid,4,0,0,2,0.249,11.41,9.64,1.77,12.43,1,8,6,0,0,0.359,55,565,3,20.12,33.28,0
CUST01830,64,11.21,Business,3,Professional,Married,1,1000,16,Monthly,Hybrid,4,1,1,1,0.184,21.41,0.53,20.88,14.11,0,25,2,3,3,0.415,64,706,2,2.12,9.83,1
CUST01831,37,14.0,Salaried,2,Graduate,Single,3,3000,114,Monthly,Debt,2,0,1,1,0.144,7.89,17.84,-9.95,14.42,0,21,1,7,3,0.435,31,720,2,40.44,8.37,0
CUST01832,62,12.76,Business,2,Post-Graduate,Single,2,3000,81,Monthly,Equity,3,0,0,2,0.135,3.81,2.0,1.81,26.51,0,15,3,6,0,0.761,77,642,2,17.89,33.19,0
CUST01833,47,6.38,Salaried,2,Others,Married,1,5000,3,Monthly,Hybrid,3,2,2,3,0.041,-3.73,3.58,-7.31,20.45,0,29,8,3,0,0.556,164,603,3,11.52,17.16,1
CUST01834,25,8.74,Salaried,2,Others,Married,1,10000,43,Monthly,Debt,5,0,0,1,0.124,13.54,7.3,6.24,14.39,0,13,4,2,1,0.813,70,817,2,23.85,25.98,0
CUST01835,39,4.87,Retired,1,Post-Graduate,Married,3,2000,108,Monthly,Equity,2,1,2,2,0.086,-0.99,12.92,-13.91,12.77,0,13,2,2,2,0.256,96,663,1,8.87,30.69,0
CUST01836,27,4.03,Retired,2,Post-Graduate,Single,0,10000,47,Monthly,ELSS,5,1,0,2,0.037,27.21,16.2,11.01,21.97,0,22,4,9,3,0.426,108,801,2,4.72,22.51,0
CUST01837,62,3.41,Salaried,2,Graduate,Married,4,10000,115,Monthly,Debt,1,2,0,1,0.177,11.05,14.65,-3.6,20.41,0,30,0,3,2,0.218,22,719,4,13.07,2.65,0
CUST01838,35,6.25,Salaried,3,Professional,Single,4,5000,65,Quarterly,ELSS,4,2,2,3,0.06,10.49,4.63,5.86,15.87,0,21,3,12,0,0.503,12,647,0,10.1,22.53,0
CUST01839,31,9.0,Salaried,1,Graduate,Married,4,10000,17,Quarterly,Equity,5,0,2,1,0.009,7.58,9.0,-1.42,20.21,0,25,2,6,3,0.795,114,744,3,16.36,20.1,1
CUST01840,45,2.5,Self-Employed,1,Graduate,Married,4,15000,73,Monthly,Debt,3,0,2,1,0.031,3.13,6.95,-3.82,14.84,1,17,0,8,3,0.522,12,846,4,20.06,14.35,0
CUST01841,40,7.81,Self-Employed,2,Professional,Single,4,3000,10,Monthly,Equity,3,2,0,2,0.046,8.31,15.4,-7.09,7.07,0,8,8,0,0,0.318,61,829,1,13.87,17.29,0
CUST01842,26,14.06,Salaried,2,Graduate,Married,4,3000,85,Monthly,Equity,3,2,0,0,0.07,13.9,15.55,-1.65,14.86,1,21,8,4,1,0.362,147,794,1,33.87,10.0,0
CUST01843,57,12.49,Retired,2,Post-Graduate,Single,2,3000,12,Monthly,Equity,3,0,1,2,0.039,17.61,2.1,15.51,8.72,0,8,8,5,0,0.418,8,693,0,15.82,26.87,0
CUST01844,58,5.66,Business,3,Graduate,Married,0,3000,75,Monthly,Hybrid,5,1,1,2,0.165,9.86,11.45,-1.59,8.3,0,14,3,3,0,0.602,75,840,0,19.03,19.93,1
CUST01845,53,2.5,Salaried,1,Graduate,Single,0,15000,22,Annual,Equity,4,1,2,2,0.275,8.69,10.76,-2.07,21.17,0,12,6,2,1,0.623,130,730,4,2.92,11.48,1
CUST01846,48,9.84,Business,2,Graduate,Single,0,1000,29,Monthly,Equity,1,2,0,1,0.084,10.99,4.79,6.2,14.88,1,16,3,9,0,0.856,158,736,3,3.77,18.3,1
CUST01847,39,2.5,Business,3,Graduate,Married,3,2000,26,Quarterly,ELSS,1,2,2,2,0.103,3.93,15.15,-11.22,6.28,0,8,8,6,3,0.686,172,697,3,23.4,29.25,1
CUST01848,45,12.44,Salaried,2,Graduate,Married,0,10000,45,Monthly,Index,3,1,0,1,0.02,23.56,11.2,12.36,15.79,0,16,4,11,1,0.428,161,620,2,1.39,21.21,0
CUST01849,44,7.15,Self-Employed,2,Post-Graduate,Single,0,7500,74,Quarterly,Debt,2,2,1,1,0.087,5.19,12.58,-7.39,13.31,0,15,3,10,0,0.422,104,762,2,33.8,28.09,0
CUST01850,29,15.33,Business,3,Post-Graduate,Married,4,2000,104,Monthly,Equity,5,1,2,0,0.009,4.26,14.2,-9.94,9.97,0,26,6,2,0,0.159,75,757,3,38.82,19.37,1
CUST01851,25,2.5,Student,2,Graduate,Married,0,5000,79,Monthly,Equity,2,1,1,2,0.052,14.58,17.64,-3.06,22.74,0,0,3,5,0,0.157,94,565,0,5.15,21.12,0
CUST01852,32,11.67,Salaried,1,Professional,Married,0,500,87,Monthly,Debt,5,0,2,0,0.076,6.76,11.46,-4.7,12.69,0,30,8,1,2,0.168,127,587,3,18.14,15.08,0
CUST01853,41,7.6,Self-Employed,1,Professional,Single,2,3000,103,Monthly,Hybrid,4,0,2,3,0.28,22.3,11.7,10.6,3.16,0,30,1,3,0,0.307,116,745,3,18.67,22.68,0
CUST01854,28,6.68,Business,3,Post-Graduate,Married,1,15000,57,Monthly,Hybrid,3,1,0,0,0.044,13.69,10.02,3.67,17.7,0,11,7,7,3,0.142,70,757,2,6.24,26.39,1
CUST01855,26,2.52,Student,3,Post-Graduate,Married,0,5000,14,Monthly,ELSS,5,0,2,0,0.052,2.38,4.54,-2.16,11.23,1,5,0,1,1,0.116,74,807,1,31.12,18.39,0
CUST01856,58,10.38,Salaried,1,Post-Graduate,Single,3,10000,31,Annual,Equity,4,2,1,1,0.203,17.91,5.36,12.55,19.15,0,17,2,12,3,0.753,75,818,2,17.42,18.78,0
CUST01857,38,10.7,Self-Employed,2,Graduate,Single,2,1000,119,Monthly,Index,1,0,1,1,0.002,9.72,7.04,2.68,17.49,0,21,3,8,0,0.822,75,613,0,24.54,25.99,0
CUST01858,47,15.14,Business,2,Graduate,Married,2,3000,101,Monthly,Hybrid,1,0,2,2,0.339,21.49,6.59,14.9,7.85,1,27,3,3,0,0.366,128,647,1,32.08,19.76,1
CUST01859,44,12.03,Salaried,1,Graduate,Married,1,5000,120,Monthly,Hybrid,2,1,1,2,0.285,4.17,4.86,-0.69,15.53,0,18,3,4,3,0.669,16,801,0,22.23,34.04,1
CUST01860,53,5.62,Salaried,3,Professional,Married,3,500,32,Monthly,Debt,5,1,1,0,0.019,12.38,17.94,-5.56,8.36,1,14,8,9,3,0.167,83,567,0,10.32,36.45,1
CUST01861,53,3.98,Self-Employed,2,Graduate,Single,2,10000,20,Monthly,Equity,3,1,2,1,0.153,16.63,10.68,5.95,15.11,0,10,9,6,3,0.639,18,769,0,27.28,19.3,0
CUST01862,34,2.53,Self-Employed,3,Others,Married,2,2000,109,Quarterly,ELSS,3,1,0,1,0.105,2.08,9.09,-7.01,17.66,0,2,1,4,2,0.232,171,579,4,25.59,24.75,1
CUST01863,58,13.89,Business,3,Graduate,Married,4,10000,120,Monthly,Equity,3,1,0,2,0.166,22.65,9.34,13.31,16.95,1,0,4,11,2,0.587,77,761,1,12.7,8.16,0
CUST01864,37,4.89,Salaried,1,Graduate,Married,2,2000,54,Quarterly,Equity,4,0,1,2,0.412,10.38,14.32,-3.94,20.0,0,26,2,3,1,0.263,120,769,4,24.68,30.72,1
CUST01865,57,13.92,Business,3,Graduate,Married,4,25000,118,Monthly,ELSS,4,0,0,3,0.445,12.62,11.0,1.62,13.75,0,23,0,2,3,0.562,91,671,4,32.51,26.13,1
CUST01866,39,10.1,Salaried,3,Professional,Married,4,10000,81,Monthly,Equity,3,0,2,3,0.044,-8.53,18.65,-27.18,19.32,0,4,5,11,3,0.195,140,839,2,9.04,34.87,1
CUST01867,26,9.32,Business,2,Post-Graduate,Married,0,10000,102,Monthly,Index,3,2,0,1,0.093,1.3,4.54,-3.24,19.17,0,29,8,7,1,0.546,73,706,1,15.71,16.69,0
CUST01868,54,6.77,Salaried,1,Post-Graduate,Married,1,5000,29,Monthly,ELSS,4,2,0,1,0.04,2.43,18.61,-16.18,10.76,0,15,0,5,0,0.773,116,705,2,15.87,11.17,1
CUST01869,23,10.64,Salaried,3,Post-Graduate,Married,3,3000,70,Monthly,Hybrid,2,1,0,2,0.362,20.23,5.3,14.93,6.68,0,20,6,12,0,0.48,140,562,4,7.61,35.87,0
CUST01870,55,7.94,Student,2,Graduate,Single,0,3000,21,Monthly,ELSS,2,2,1,0,0.267,-4.92,8.86,-13.78,16.87,0,14,0,7,0,0.197,106,653,3,34.47,11.3,0
CUST01871,23,6.52,Business,3,Professional,Single,3,5000,92,Monthly,Hybrid,3,2,0,0,0.048,3.22,11.58,-8.36,17.5,0,13,6,11,2,0.632,96,678,4,32.01,10.48,0
CUST01872,30,10.78,Salaried,2,Professional,Single,2,2000,30,Monthly,Hybrid,1,2,0,3,0.055,10.79,10.49,0.3,16.34,1,4,5,9,2,0.028,177,786,0,3.4,26.51,1
CUST01873,47,7.42,Salaried,3,Post-Graduate,Married,1,2000,103,Monthly,Debt,3,0,0,1,0.272,13.95,16.96,-3.01,17.96,0,15,1,7,3,0.092,87,812,2,17.52,21.14,1
CUST01874,62,4.81,Self-Employed,3,Graduate,Divorced,2,3000,68,Quarterly,Hybrid,3,2,2,2,0.142,16.66,13.07,3.59,17.75,0,12,0,9,3,0.265,137,816,1,8.02,14.01,0
CUST01875,39,10.4,Student,2,Professional,Married,1,3000,83,Monthly,Equity,5,1,2,2,0.275,13.25,5.07,8.18,8.99,0,30,5,7,2,0.197,53,619,0,6.96,24.39,0
CUST01876,27,7.74,Salaried,1,Professional,Single,2,7500,84,Monthly,Hybrid,5,2,2,1,0.028,5.99,2.15,3.84,22.76,0,15,7,5,0,0.558,7,630,1,10.63,11.56,0
CUST01877,32,9.96,Retired,2,Others,Single,3,7500,109,Quarterly,Equity,1,2,2,0,0.127,1.76,17.85,-16.09,2.57,0,4,0,11,3,0.771,81,751,4,8.21,33.11,0
CUST01878,60,6.18,Salaried,3,Graduate,Married,2,5000,59,Monthly,ELSS,1,0,1,2,0.041,22.64,16.51,6.13,9.79,0,20,0,11,1,0.783,48,843,1,8.19,34.18,0
CUST01879,53,3.16,Business,1,Others,Married,4,5000,49,Monthly,Hybrid,5,2,1,3,0.295,16.18,4.05,12.13,23.03,1,30,9,10,1,0.298,88,832,4,20.82,1.98,1
CUST01880,26,14.94,Salaried,3,Professional,Single,2,10000,95,Monthly,Equity,2,1,0,3,0.043,9.34,7.49,1.85,21.34,1,16,7,7,2,0.766,153,649,4,13.2,15.91,0
CUST01881,38,14.19,Salaried,1,Graduate,Married,4,1000,50,Monthly,Index,2,1,2,3,0.008,4.67,13.68,-9.01,16.49,0,20,0,4,0,0.287,174,769,3,15.29,13.79,0
CUST01882,33,11.54,Retired,3,Professional,Divorced,2,5000,20,Monthly,Index,1,1,2,1,0.164,9.35,6.63,2.72,18.57,1,23,3,6,1,0.301,150,641,3,18.15,18.95,0
CUST01883,29,6.45,Salaried,1,Graduate,Single,4,1000,77,Monthly,Debt,1,2,1,2,0.31,7.83,8.24,-0.41,8.09,0,25,0,4,0,0.451,96,850,2,4.7,24.96,0
